sample_index,value
67731,-12076
67732,-16826
67733,-12324
67734,-12036
67735,-16784
67736,-12346
67737,-11992
67738,-16750
67739,-12322
67740,-11952
67741,-16712
67742,-12312
67743,-11898
67744,-16674
67745,-12280
67746,-11858
67747,-16632
67748,-12260
67749,-11818
67750,-16594
67751,-12236
67752,-11780
67753,-16532
67754,-12160
67755,-11766
67756,-16488
67757,-12084
67758,-11758
67759,-16474
67760,-12032
67761,-11766
67762,-16484
67763,-11986
67764,-11762
67765,-16486
67766,-11950
67767,-11766
67768,-16488
67769,-11942
67770,-11768
67771,-16488
67772,-11918
67773,-11736
67774,-16480
67775,-11920
67776,-11688
67777,-16480
67778,-11944
67779,-11652
67780,-16476
67781,-11966
67782,-11628
67783,-16492
67784,-11968
67785,-11580
67786,-16474
67787,-11966
67788,-11556
67789,-16426
67790,-11976
67791,-11562
67792,-16370
67793,-11952
67794,-11594
67795,-16310
67796,-11956
67797,-11628
67798,-16284
67799,-11960
67800,-11678
67801,-16268
67802,-11934
67803,-11718
67804,-16288
67805,-11918
67806,-11706
67807,-16316
67808,-11898
67809,-11684
67810,-16360
67811,-11866
67812,-11636
67813,-16408
67814,-11832
67815,-11612
67816,-16430
67817,-11814
67818,-11624
67819,-16446
67820,-11820
67821,-11628
67822,-16444
67823,-11824
67824,-11656
67825,-16480
67826,-11830
67827,-11708
67828,-16496
67829,-11818
67830,-11762
67831,-16500
67832,-11824
67833,-11796
67834,-16490
67835,-11856
67836,-11832
67837,-16468
67838,-11872
67839,-11864
67840,-16480
67841,-11900
67842,-11858
67843,-16486
67844,-11942
67845,-11862
67846,-16510
67847,-11948
67848,-11868
67849,-16542
67850,-11936
67851,-11854
67852,-16584
67853,-11944
67854,-11844
67855,-16580
67856,-11958
67857,-11856
67858,-16570
67859,-11988
67860,-11838
67861,-16576
67862,-12026
67863,-11810
67864,-16544
67865,-12066
67866,-11810
67867,-16550
67868,-12114
67869,-11818
67870,-16528
67871,-12132
67872,-11814
67873,-16488
67874,-12150
67875,-11784
67876,-16464
67877,-12154
67878,-11756
67879,-16450
67880,-12148
67881,-11756
67882,-16452
67883,-12126
67884,-11758
67885,-16426
67886,-12086
67887,-11750
67888,-16428
67889,-12064
67890,-11738
67891,-16448
67892,-12030
67893,-11726
67894,-16454
67895,-11992
67896,-11716
67897,-16454
67898,-11968
67899,-11730
67900,-16444
67901,-11954
67902,-11736
67903,-16446
67904,-11906
67905,-11720
67906,-16446
67907,-11850
67908,-11692
67909,-16462
67910,-11830
67911,-11664
67912,-16464
67913,-11812
67914,-11642
67915,-16444
67916,-11808
67917,-11594
67918,-16432
67919,-11802
67920,-11574
67921,-16438
67922,-11806
67923,-11584
67924,-16434
67925,-11830
67926,-11566
67927,-16388
67928,-11878
67929,-11544
67930,-16330
67931,-11924
67932,-11548
67933,-16292
67934,-11964
67935,-11550
67936,-16306
67937,-11992
67938,-11528
67939,-16346
67940,-11984
67941,-11534
67942,-16334
67943,-11972
67944,-11552
67945,-16306
67946,-11948
67947,-11558
67948,-16316
67949,-11916
67950,-11588
67951,-16328
67952,-11896
67953,-11612
67954,-16362
67955,-11894
67956,-11612
67957,-16414
67958,-11896
67959,-11598
67960,-16450
67961,-11896
67962,-11578
67963,-16460
67964,-11898
67965,-11588
67966,-16436
67967,-11882
67968,-11594
67969,-16402
67970,-11872
67971,-11594
67972,-16382
67973,-11848
67974,-11598
67975,-16340
67976,-11820
67977,-11602
67978,-16284
67979,-11810
67980,-11590
67981,-16230
67982,-11772
67983,-11560
67984,-16226
67985,-11762
67986,-11552
67987,-16222
67988,-11744
67989,-11530
67990,-16192
67991,-11702
67992,-11502
67993,-16192
67994,-11702
67995,-11478
67996,-16196
67997,-11698
67998,-11456
67999,-16222
68000,-11700
68001,-11424
68002,-16212
68003,-11692
68004,-11394
68005,-16174
68006,-11686
68007,-11386
68008,-16158
68009,-11674
68010,-11374
68011,-16168
68012,-11664
68013,-11348
68014,-16194
68015,-11662
68016,-11344
68017,-16186
68018,-11646
68019,-11336
68020,-16178
68021,-11630
68022,-11344
68023,-16172
68024,-11602
68025,-11364
68026,-16164
68027,-11610
68028,-11372
68029,-16204
68030,-11618
68031,-11400
68032,-16252
68033,-11604
68034,-11434
68035,-16274
68036,-11602
68037,-11462
68038,-16268
68039,-11600
68040,-11470
68041,-16272
68042,-11616
68043,-11490
68044,-16284
68045,-11604
68046,-11496
68047,-16298
68048,-11582
68049,-11472
68050,-16312
68051,-11566
68052,-11452
68053,-16274
68054,-11572
68055,-11448
68056,-16212
68057,-11584
68058,-11432
68059,-16180
68060,-11582
68061,-11410
68062,-16170
68063,-11594
68064,-11426
68065,-16144
68066,-11608
68067,-11440
68068,-16124
68069,-11638
68070,-11454
68071,-16090
68072,-11674
68073,-11474
68074,-16034
68075,-11684
68076,-11478
68077,-15984
68078,-11668
68079,-11472
68080,-15968
68081,-11662
68082,-11458
68083,-16006
68084,-11670
68085,-11460
68086,-16024
68087,-11674
68088,-11450
68089,-16024
68090,-11664
68091,-11424
68092,-16022
68093,-11630
68094,-11408
68095,-16002
68096,-11578
68097,-11398
68098,-16002
68099,-11562
68100,-11404
68101,-16010
68102,-11554
68103,-11390
68104,-16028
68105,-11520
68106,-11378
68107,-16038
68108,-11508
68109,-11392
68110,-16028
68111,-11530
68112,-11402
68113,-16056
68114,-11552
68115,-11418
68116,-16112
68117,-11608
68118,-11426
68119,-16132
68120,-11644
68121,-11432
68122,-16128
68123,-11662
68124,-11436
68125,-16138
68126,-11700
68127,-11452
68128,-16156
68129,-11714
68130,-11448
68131,-16184
68132,-11714
68133,-11422
68134,-16210
68135,-11710
68136,-11424
68137,-16248
68138,-11702
68139,-11422
68140,-16252
68141,-11690
68142,-11438
68143,-16230
68144,-11686
68145,-11444
68146,-16200
68147,-11696
68148,-11454
68149,-16200
68150,-11696
68151,-11458
68152,-16200
68153,-11696
68154,-11446
68155,-16178
68156,-11704
68157,-11432
68158,-16200
68159,-11708
68160,-11418
68161,-16192
68162,-11706
68163,-11432
68164,-16180
68165,-11678
68166,-11432
68167,-16174
68168,-11644
68169,-11412
68170,-16172
68171,-11652
68172,-11392
68173,-16180
68174,-11662
68175,-11406
68176,-16186
68177,-11648
68178,-11404
68179,-16190
68180,-11636
68181,-11370
68182,-16170
68183,-11622
68184,-11354
68185,-16174
68186,-11608
68187,-11348
68188,-16170
68189,-11596
68190,-11388
68191,-16186
68192,-11596
68193,-11424
68194,-16180
68195,-11598
68196,-11464
68197,-16156
68198,-11624
68199,-11490
68200,-16140
68201,-11644
68202,-11484
68203,-16126
68204,-11652
68205,-11492
68206,-16142
68207,-11662
68208,-11506
68209,-16124
68210,-11674
68211,-11512
68212,-16126
68213,-11676
68214,-11492
68215,-16118
68216,-11650
68217,-11462
68218,-16112
68219,-11622
68220,-11432
68221,-16132
68222,-11594
68223,-11420
68224,-16102
68225,-11588
68226,-11414
68227,-16058
68228,-11574
68229,-11378
68230,-15998
68231,-11548
68232,-11364
68233,-15926
68234,-11540
68235,-11362
68236,-15880
68237,-11528
68238,-11372
68239,-15864
68240,-11526
68241,-11376
68242,-15852
68243,-11540
68244,-11356
68245,-15858
68246,-11542
68247,-11336
68248,-15882
68249,-11542
68250,-11326
68251,-15900
68252,-11548
68253,-11334
68254,-15924
68255,-11554
68256,-11342
68257,-15942
68258,-11548
68259,-11354
68260,-15950
68261,-11540
68262,-11342
68263,-15966
68264,-11530
68265,-11316
68266,-15970
68267,-11518
68268,-11302
68269,-15952
68270,-11516
68271,-11296
68272,-15934
68273,-11528
68274,-11298
68275,-15934
68276,-11540
68277,-11304
68278,-15916
68279,-11522
68280,-11316
68281,-15900
68282,-11512
68283,-11314
68284,-15922
68285,-11496
68286,-11314
68287,-15958
68288,-11486
68289,-11312
68290,-15990
68291,-11492
68292,-11302
68293,-16008
68294,-11516
68295,-11314
68296,-16058
68297,-11556
68298,-11338
68299,-16114
68300,-11598
68301,-11350
68302,-16168
68303,-11634
68304,-11346
68305,-16192
68306,-11662
68307,-11362
68308,-16186
68309,-11686
68310,-11380
68311,-16168
68312,-11680
68313,-11394
68314,-16152
68315,-11654
68316,-11416
68317,-16146
68318,-11636
68319,-11402
68320,-16130
68321,-11626
68322,-11374
68323,-16140
68324,-11620
68325,-11362
68326,-16132
68327,-11610
68328,-11368
68329,-16106
68330,-11602
68331,-11374
68332,-16116
68333,-11606
68334,-11366
68335,-16140
68336,-11598
68337,-11346
68338,-16142
68339,-11564
68340,-11328
68341,-16114
68342,-11542
68343,-11336
68344,-16104
68345,-11546
68346,-11368
68347,-16100
68348,-11512
68349,-11394
68350,-16086
68351,-11490
68352,-11548
68353,-16376
68354,-11914
68355,-11546
68356,-16382
68357,-11940
68358,-11538
68359,-16370
68360,-11936
68361,-11526
68362,-16378
68363,-11938
68364,-11512
68365,-16390
68366,-11938
68367,-11500
68368,-16390
68369,-11932
68370,-11504
68371,-16360
68372,-11902
68373,-11506
68374,-16284
68375,-11848
68376,-11522
68377,-16206
68378,-11816
68379,-11542
68380,-16178
68381,-11792
68382,-11544
68383,-16166
68384,-11770
68385,-11524
68386,-16142
68387,-11738
68388,-11472
68389,-16114
68390,-11710
68391,-11430
68392,-16108
68393,-11688
68394,-11380
68395,-16146
68396,-11658
68397,-11328
68398,-16156
68399,-11640
68400,-11284
68401,-16136
68402,-11630
68403,-11262
68404,-16174
68405,-11648
68406,-11296
68407,-16226
68408,-11648
68409,-11352
68410,-16256
68411,-11648
68412,-11428
68413,-16280
68414,-11672
68415,-11490
68416,-16310
68417,-11694
68418,-11524
68419,-16344
68420,-11726
68421,-11566
68422,-16382
68423,-11752
68424,-11570
68425,-16410
68426,-11802
68427,-11566
68428,-16416
68429,-11838
68430,-11554
68431,-16388
68432,-11856
68433,-11558
68434,-16334
68435,-11866
68436,-11576
68437,-16300
68438,-11852
68439,-11570
68440,-16296
68441,-11824
68442,-11572
68443,-16294
68444,-11788
68445,-11530
68446,-16282
68447,-11758
68448,-11490
68449,-16292
68450,-11730
68451,-11464
68452,-16316
68453,-11718
68454,-11432
68455,-16316
68456,-11696
68457,-11416
68458,-16312
68459,-11676
68460,-11412
68461,-16322
68462,-11686
68463,-11428
68464,-16346
68465,-11716
68466,-11462
68467,-16344
68468,-11748
68469,-11516
68470,-16356
68471,-11776
68472,-11566
68473,-16356
68474,-11798
68475,-11624
68476,-16334
68477,-11810
68478,-11650
68479,-16342
68480,-11826
68481,-11652
68482,-16342
68483,-11854
68484,-11650
68485,-16346
68486,-11892
68487,-11634
68488,-16352
68489,-11926
68490,-11614
68491,-16394
68492,-11928
68493,-11582
68494,-16432
68495,-11910
68496,-11578
68497,-16432
68498,-11924
68499,-11582
68500,-16384
68501,-11924
68502,-11602
68503,-16250
68504,-11902
68505,-11618
68506,-16162
68507,-11872
68508,-11604
68509,-16152
68510,-11834
68511,-11590
68512,-16164
68513,-11792
68514,-11592
68515,-16140
68516,-11742
68517,-11586
68518,-16076
68519,-11706
68520,-11556
68521,-16064
68522,-11688
68523,-11492
68524,-16054
68525,-11662
68526,-11404
68527,-16042
68528,-11656
68529,-11338
68530,-16062
68531,-11656
68532,-11312
68533,-16104
68534,-11644
68535,-11314
68536,-16122
68537,-11618
68538,-11314
68539,-16098
68540,-11580
68541,-11292
68542,-16092
68543,-11564
68544,-11272
68545,-16114
68546,-11544
68547,-11258
68548,-16134
68549,-11532
68550,-11254
68551,-16114
68552,-11494
68553,-11250
68554,-16066
68555,-11468
68556,-11222
68557,-16042
68558,-11450
68559,-11194
68560,-16036
68561,-11442
68562,-11176
68563,-16042
68564,-11468
68565,-11140
68566,-16060
68567,-11504
68568,-11108
68569,-16036
68570,-11532
68571,-11102
68572,-15988
68573,-11526
68574,-11104
68575,-15990
68576,-11508
68577,-11128
68578,-16012
68579,-11512
68580,-11140
68581,-16028
68582,-11546
68583,-11154
68584,-16032
68585,-11562
68586,-11158
68587,-16026
68588,-11572
68589,-11182
68590,-16044
68591,-11570
68592,-11246
68593,-16050
68594,-11578
68595,-11288
68596,-16028
68597,-11594
68598,-11330
68599,-16002
68600,-11584
68601,-11356
68602,-16000
68603,-11578
68604,-11366
68605,-16032
68606,-11578
68607,-11376
68608,-16066
68609,-11598
68610,-11370
68611,-16124
68612,-11610
68613,-11356
68614,-16138
68615,-11602
68616,-11338
68617,-16108
68618,-11588
68619,-11314
68620,-16094
68621,-11562
68622,-11310
68623,-16090
68624,-11558
68625,-11300
68626,-16092
68627,-11544
68628,-11286
68629,-16058
68630,-11524
68631,-11280
68632,-16010
68633,-11534
68634,-11258
68635,-15988
68636,-11540
68637,-11238
68638,-16018
68639,-11546
68640,-11234
68641,-16046
68642,-11536
68643,-11238
68644,-16060
68645,-11502
68646,-11256
68647,-16074
68648,-11458
68649,-11258
68650,-16048
68651,-11432
68652,-11238
68653,-16032
68654,-11426
68655,-11226
68656,-15996
68657,-11410
68658,-11238
68659,-15944
68660,-11398
68661,-11264
68662,-15898
68663,-11382
68664,-11252
68665,-15854
68666,-11390
68667,-11240
68668,-15840
68669,-11404
68670,-11244
68671,-15810
68672,-11410
68673,-11240
68674,-15788
68675,-11420
68676,-11246
68677,-15790
68678,-11422
68679,-11230
68680,-15800
68681,-11440
68682,-11210
68683,-15840
68684,-11454
68685,-11178
68686,-15880
68687,-11464
68688,-11150
68689,-15912
68690,-11496
68691,-11146
68692,-15916
68693,-11506
68694,-11138
68695,-15898
68696,-11496
68697,-11124
68698,-15870
68699,-11480
68700,-11114
68701,-15850
68702,-11446
68703,-11116
68704,-15856
68705,-11420
68706,-11124
68707,-15856
68708,-11412
68709,-11134
68710,-15854
68711,-11408
68712,-11144
68713,-15866
68714,-11402
68715,-11158
68716,-15904
68717,-11396
68718,-11194
68719,-15944
68720,-11402
68721,-11222
68722,-15980
68723,-11422
68724,-11230
68725,-15996
68726,-11438
68727,-11248
68728,-16020
68729,-11468
68730,-11270
68731,-16052
68732,-11512
68733,-11296
68734,-16086
68735,-11568
68736,-11304
68737,-16110
68738,-11616
68739,-11320
68740,-16110
68741,-11654
68742,-11354
68743,-16098
68744,-11674
68745,-11398
68746,-16106
68747,-11706
68748,-11426
68749,-16112
68750,-11758
68751,-11446
68752,-16110
68753,-11786
68754,-11474
68755,-16120
68756,-11786
68757,-11488
68758,-16154
68759,-11794
68760,-11494
68761,-16194
68762,-11820
68763,-11482
68764,-16252
68765,-11840
68766,-11482
68767,-16312
68768,-11864
68769,-11496
68770,-16328
68771,-11870
68772,-11514
68773,-16340
68774,-11872
68775,-11536
68776,-16342
68777,-11894
68778,-11574
68779,-16344
68780,-11916
68781,-11602
68782,-16326
68783,-11932
68784,-11626
68785,-16318
68786,-11924
68787,-11646
68788,-16308
68789,-11920
68790,-11642
68791,-16292
68792,-11926
68793,-11618
68794,-16292
68795,-11936
68796,-11584
68797,-16278
68798,-11942
68799,-11550
68800,-16272
68801,-11918
68802,-11530
68803,-16272
68804,-11894
68805,-11530
68806,-16262
68807,-11890
68808,-11522
68809,-16284
68810,-11868
68811,-11514
68812,-16314
68813,-11820
68814,-11508
68815,-16350
68816,-11798
68817,-11508
68818,-16402
68819,-11802
68820,-11518
68821,-16448
68822,-11826
68823,-11546
68824,-16466
68825,-11854
68826,-11588
68827,-16466
68828,-11884
68829,-11622
68830,-16482
68831,-11934
68832,-11644
68833,-16486
68834,-11988
68835,-11654
68836,-16488
68837,-12034
68838,-11664
68839,-16514
68840,-12068
68841,-11672
68842,-16532
68843,-12086
68844,-11708
68845,-16542
68846,-12076
68847,-11728
68848,-16546
68849,-12054
68850,-11720
68851,-16558
68852,-12060
68853,-11728
68854,-16620
68855,-12076
68856,-11730
68857,-16660
68858,-12076
68859,-11736
68860,-16644
68861,-12068
68862,-11766
68863,-16624
68864,-12072
68865,-11794
68866,-16616
68867,-12094
68868,-11816
68869,-16590
68870,-12102
68871,-11848
68872,-16532
68873,-12098
68874,-11860
68875,-16508
68876,-12092
68877,-11850
68878,-16518
68879,-12100
68880,-11816
68881,-16528
68882,-12098
68883,-11774
68884,-16536
68885,-12082
68886,-11738
68887,-16534
68888,-12074
68889,-11720
68890,-16532
68891,-12060
68892,-11734
68893,-16536
68894,-12042
68895,-11736
68896,-16540
68897,-12018
68898,-11738
68899,-16518
68900,-12016
68901,-11748
68902,-16506
68903,-12028
68904,-11736
68905,-16486
68906,-12034
68907,-11734
68908,-16482
68909,-12022
68910,-11738
68911,-16478
68912,-12006
68913,-11746
68914,-16486
68915,-12022
68916,-11744
68917,-16494
68918,-12064
68919,-11708
68920,-16468
68921,-12102
68922,-11702
68923,-16460
68924,-12118
68925,-11726
68926,-16444
68927,-12136
68928,-11740
68929,-16452
68930,-12164
68931,-11754
68932,-16488
68933,-12200
68934,-11772
68935,-16496
68936,-12228
68937,-11774
68938,-16506
68939,-12228
68940,-11792
68941,-16524
68942,-12238
68943,-11834
68944,-16564
68945,-12236
68946,-11846
68947,-16594
68948,-12232
68949,-11862
68950,-16620
68951,-12246
68952,-11868
68953,-16646
68954,-12250
68955,-11860
68956,-16670
68957,-12262
68958,-11868
68959,-16672
68960,-12266
68961,-11870
68962,-16684
68963,-12266
68964,-11850
68965,-16704
68966,-12268
68967,-11820
68968,-16680
68969,-12250
68970,-11790
68971,-16662
68972,-12238
68973,-11768
68974,-16662
68975,-12212
68976,-11758
68977,-16666
68978,-12168
68979,-11752
68980,-16660
68981,-12120
68982,-11752
68983,-16632
68984,-12068
68985,-11748
68986,-16600
68987,-12036
68988,-11758
68989,-16556
68990,-12048
68991,-11770
68992,-16522
68993,-12082
68994,-11752
68995,-16498
68996,-12088
68997,-11750
68998,-16498
68999,-12096
69000,-11742
69001,-16500
69002,-12114
69003,-11734
69004,-16516
69005,-12116
69006,-11720
69007,-16526
69008,-12122
69009,-11698
69010,-16504
69011,-12120
69012,-11692
69013,-16526
69014,-12104
69015,-11690
69016,-16538
69017,-12090
69018,-11712
69019,-16538
69020,-12088
69021,-11726
69022,-16548
69023,-12100
69024,-11746
69025,-16574
69026,-12128
69027,-11768
69028,-16590
69029,-12144
69030,-11788
69031,-16586
69032,-12156
69033,-11796
69034,-16620
69035,-12182
69036,-11816
69037,-16654
69038,-12194
69039,-11848
69040,-16680
69041,-12204
69042,-11850
69043,-16672
69044,-12198
69045,-11884
69046,-16654
69047,-12204
69048,-11884
69049,-16644
69050,-12224
69051,-11878
69052,-16614
69053,-12222
69054,-11872
69055,-16604
69056,-12238
69057,-11854
69058,-16574
69059,-12244
69060,-11842
69061,-16564
69062,-12230
69063,-11812
69064,-16586
69065,-12222
69066,-11796
69067,-16578
69068,-12206
69069,-11796
69070,-16562
69071,-12172
69072,-11808
69073,-16534
69074,-12142
69075,-11806
69076,-16562
69077,-12132
69078,-11808
69079,-16592
69080,-12114
69081,-11810
69082,-16588
69083,-12082
69084,-11800
69085,-16586
69086,-12048
69087,-11786
69088,-16600
69089,-12024
69090,-11774
69091,-16624
69092,-12016
69093,-11746
69094,-16610
69095,-12002
69096,-11716
69097,-16610
69098,-11988
69099,-11708
69100,-16608
69101,-11982
69102,-11700
69103,-16608
69104,-11994
69105,-11710
69106,-16600
69107,-11986
69108,-11720
69109,-16564
69110,-11960
69111,-11736
69112,-16516
69113,-11946
69114,-11744
69115,-16470
69116,-11944
69117,-11712
69118,-16454
69119,-11938
69120,-11298
69121,-16034
69122,-11644
69123,-11324
69124,-16014
69125,-11660
69126,-11366
69127,-16022
69128,-11690
69129,-11396
69130,-16066
69131,-11712
69132,-11426
69133,-16140
69134,-11740
69135,-11480
69136,-16178
69137,-11788
69138,-11530
69139,-16198
69140,-11824
69141,-11564
69142,-16238
69143,-11856
69144,-11556
69145,-16288
69146,-11870
69147,-11522
69148,-16328
69149,-11860
69150,-11500
69151,-16354
69152,-11868
69153,-11478
69154,-16356
69155,-11872
69156,-11464
69157,-16320
69158,-11874
69159,-11464
69160,-16300
69161,-11872
69162,-11454
69163,-16300
69164,-11856
69165,-11448
69166,-16304
69167,-11854
69168,-11460
69169,-16300
69170,-11854
69171,-11484
69172,-16280
69173,-11856
69174,-11504
69175,-16264
69176,-11856
69177,-11526
69178,-16274
69179,-11868
69180,-11572
69181,-16324
69182,-11896
69183,-11610
69184,-16368
69185,-11926
69186,-11644
69187,-16404
69188,-11964
69189,-11684
69190,-16444
69191,-11976
69192,-11714
69193,-16490
